ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034988976	 	3.3.1
REQUEST	443		IniciarSesion	1591035028011	1591035028023	OK	 
REQUEST	142		VerCursos	1591035028031	1591035028050	OK	 
REQUEST	7		MisCursosInscritos	1591035028031	1591035028050	OK	 
REQUEST	269		IniciadoSesion	1591035027174	1591035028067	OK	 
REQUEST	269		IniciadoSesion Redirect 1	1591035028067	1591035028071	OK	 
REQUEST	268		IniciadoSesion	1591035027032	1591035028074	OK	 
REQUEST	444		IniciarSesion	1591035028072	1591035028077	OK	 
REQUEST	268		IniciadoSesion Redirect 1	1591035028074	1591035028080	OK	 
REQUEST	445		IniciarSesion	1591035028122	1591035028130	OK	 
REQUEST	143		VerCursos	1591035028109	1591035028134	OK	 
REQUEST	8		MisCursosInscritos	1591035028109	1591035028135	OK	 
USER	InscribirCurso	510	START	1591035027933	1591035027933
REQUEST	273		IniciadoSesion	1591035027415	1591035028163	OK	 
REQUEST	510		Home	1591035028161	1591035028167	OK	 
REQUEST	273		IniciadoSesion Redirect 1	1591035028163	1591035028171	OK	 
USER	InscribirCurso	513	START	1591035028171	1591035028171
REQUEST	513		Home	1591035028171	1591035028185	OK	 
REQUEST	144		VerCursos	1591035028171	1591035028191	OK	 
USER	InscribirCurso	512	START	1591035028072	1591035028072
USER	InscribirCurso	511	START	1591035027998	1591035027998
REQUEST	275		IniciadoSesion	1591035027571	1591035028198	OK	 
REQUEST	9		MisCursosInscritos	1591035028172	1591035028199	OK	 
REQUEST	511		Home	1591035028193	1591035028202	OK	 
REQUEST	512		Home	1591035028193	1591035028202	OK	 
REQUEST	275		IniciadoSesion Redirect 1	1591035028199	1591035028204	OK	 
USER	InscribirCurso	514	START	1591035028234	1591035028234
REQUEST	145		VerCursos	1591035028227	1591035028246	OK	 
REQUEST	446		IniciarSesion	1591035028227	1591035028246	OK	 
REQUEST	514		Home	1591035028234	1591035028249	OK	 
REQUEST	10		MisCursosInscritos	1591035028250	1591035028328	OK	 
REQUEST	271		IniciadoSesion	1591035027286	1591035028328	OK	 
USER	InscribirCurso	515	START	1591035028328	1591035028328
REQUEST	515		Home	1591035028328	1591035028337	OK	 
REQUEST	447		IniciarSesion	1591035028328	1591035028339	OK	 
REQUEST	271		IniciadoSesion Redirect 1	1591035028328	1591035028340	OK	 
REQUEST	146		VerCursos	1591035028328	1591035028347	OK	 
REQUEST	11		MisCursosInscritos	1591035028328	1591035028348	OK	 
USER	InscribirCurso	516	START	1591035028394	1591035028394
REQUEST	516		Home	1591035028394	1591035028399	OK	 
REQUEST	448		IniciarSesion	1591035028394	1591035028400	OK	 
REQUEST	147		VerCursos	1591035028393	1591035028411	OK	 
REQUEST	12		MisCursosInscritos	1591035028394	1591035028411	OK	 
USER	InscribirCurso	517	START	1591035028464	1591035028464
REQUEST	13		MisCursosInscritos	1591035028431	1591035028494	OK	 
REQUEST	517		Home	1591035028464	1591035028498	OK	 
REQUEST	449		IniciarSesion	1591035028464	1591035028499	OK	 
REQUEST	148		VerCursos	1591035028464	1591035028507	OK	 
USER	InscribirCurso	518	START	1591035028531	1591035028531
REQUEST	280		IniciadoSesion	1591035027898	1591035028553	OK	 
REQUEST	518		Home	1591035028531	1591035028569	OK	 
REQUEST	280		IniciadoSesion Redirect 1	1591035028553	1591035028609	OK	 
REQUEST	14		MisCursosInscritos	1591035028531	1591035028609	OK	 
REQUEST	149		VerCursos	1591035028531	1591035028609	OK	 
REQUEST	450		IniciarSesion	1591035028571	1591035028613	OK	 
USER	InscribirCurso	519	START	1591035028615	1591035028615
REQUEST	274		IniciadoSesion	1591035027507	1591035028644	OK	 
REQUEST	451		IniciarSesion	1591035028615	1591035028650	OK	 
REQUEST	274		IniciadoSesion Redirect 1	1591035028645	1591035028650	OK	 
REQUEST	519		Home	1591035028615	1591035028651	OK	 
REQUEST	15		MisCursosInscritos	1591035028615	1591035028657	OK	 
REQUEST	279		IniciadoSesion	1591035027854	1591035028658	OK	 
USER	InscribirCurso	520	START	1591035028687	1591035028687
REQUEST	150		VerCursos	1591035028614	1591035028688	OK	 
USER	InscribirCurso	521	START	1591035028756	1591035028756
USER	InscribirCurso	522	START	1591035028821	1591035028821
REQUEST	279		IniciadoSesion Redirect 1	1591035028658	1591035028878	OK	 
REQUEST	282		IniciadoSesion	1591035028068	1591035028879	OK	 
REQUEST	283		IniciadoSesion	1591035028145	1591035028882	OK	 
REQUEST	453		IniciarSesion	1591035028757	1591035028886	OK	 
REQUEST	283		IniciadoSesion Redirect 1	1591035028882	1591035028886	OK	 
USER	InscribirCurso	523	START	1591035028887	1591035028887
REQUEST	523		Home	1591035028887	1591035028893	OK	 
REQUEST	151		VerCursos	1591035028687	1591035028894	OK	 
REQUEST	18		MisCursosInscritos	1591035028842	1591035028896	OK	 
REQUEST	276		IniciadoSesion	1591035027646	1591035028927	OK	 
REQUEST	277		IniciadoSesion	1591035027714	1591035028928	OK	 
REQUEST	522		Home	1591035028821	1591035028941	OK	 
REQUEST	17		MisCursosInscritos	1591035028756	1591035028942	OK	 
REQUEST	153		VerCursos	1591035028815	1591035028945	OK	 
REQUEST	520		Home	1591035028688	1591035028949	OK	 
USER	InscribirCurso	524	START	1591035028978	1591035028978
REQUEST	277		IniciadoSesion Redirect 1	1591035028928	1591035028982	OK	 
USER	InscribirCurso	525	START	1591035029031	1591035029031
REQUEST	452		IniciarSesion	1591035028688	1591035029042	OK	 
REQUEST	282		IniciadoSesion Redirect 1	1591035028879	1591035029045	OK	 
REQUEST	525		Home	1591035029031	1591035029051	OK	 
REQUEST	156		VerCursos	1591035029031	1591035029073	OK	 
REQUEST	19		MisCursosInscritos	1591035028924	1591035029076	OK	 
REQUEST	286		IniciadoSesion	1591035028356	1591035029079	OK	 
REQUEST	521		Home	1591035028756	1591035029081	OK	 
USER	InscribirCurso	526	START	1591035029096	1591035029096
REQUEST	286		IniciadoSesion Redirect 1	1591035029079	1591035029102	OK	 
REQUEST	152		VerCursos	1591035028756	1591035029102	OK	 
REQUEST	154		VerCursos	1591035028874	1591035029110	OK	 
REQUEST	278		IniciadoSesion	1591035027802	1591035029111	OK	 
REQUEST	284		IniciadoSesion	1591035028204	1591035029115	OK	 
REQUEST	16		MisCursosInscritos	1591035028687	1591035029116	OK	 
REQUEST	281		IniciadoSesion	1591035027987	1591035029142	OK	 
REQUEST	276		IniciadoSesion Redirect 1	1591035028927	1591035029151	OK	 
REQUEST	155		VerCursos	1591035028978	1591035029151	OK	 
USER	InscribirCurso	527	START	1591035029182	1591035029182
USER	InscribirCurso	528	START	1591035029235	1591035029235
REQUEST	21		MisCursosInscritos	1591035029052	1591035029237	OK	 
REQUEST	285		IniciadoSesion	1591035028328	1591035029239	OK	 
REQUEST	288		IniciadoSesion	1591035028531	1591035029240	OK	 
REQUEST	22		MisCursosInscritos	1591035029140	1591035029253	OK	 
REQUEST	278		IniciadoSesion Redirect 1	1591035029111	1591035029265	OK	 
REQUEST	287		IniciadoSesion	1591035028430	1591035029267	OK	 
REQUEST	284		IniciadoSesion Redirect 1	1591035029115	1591035029268	OK	 
REQUEST	20		MisCursosInscritos	1591035028978	1591035029274	OK	 
REQUEST	528		Home	1591035029236	1591035029277	OK	 
REQUEST	23		MisCursosInscritos	1591035029203	1591035029305	OK	 
REQUEST	157		VerCursos	1591035029096	1591035029305	OK	 
REQUEST	454		IniciarSesion	1591035029008	1591035029305	OK	 
REQUEST	455		IniciarSesion	1591035029144	1591035029305	OK	 
REQUEST	287		IniciadoSesion Redirect 1	1591035029267	1591035029306	OK	 
REQUEST	457		IniciarSesion	1591035029144	1591035029307	OK	 
REQUEST	458		IniciarSesion	1591035029203	1591035029307	OK	 
REQUEST	456		IniciarSesion	1591035029144	1591035029313	OK	 
USER	InscribirCurso	529	START	1591035029314	1591035029314
REQUEST	526		Home	1591035029096	1591035029316	OK	 
REQUEST	524		Home	1591035028978	1591035029317	OK	 
REQUEST	459		IniciarSesion	1591035029235	1591035029319	OK	 
REQUEST	281		IniciadoSesion Redirect 1	1591035029142	1591035029346	OK	 
REQUEST	158		VerCursos	1591035029203	1591035029346	OK	 
REQUEST	288		IniciadoSesion Redirect 1	1591035029240	1591035029346	OK	 
REQUEST	159		VerCursos	1591035029298	1591035029347	OK	 
REQUEST	527		Home	1591035029182	1591035029348	OK	 
REQUEST	529		Home	1591035029314	1591035029350	OK	 
REQUEST	285		IniciadoSesion Redirect 1	1591035029239	1591035029351	OK	 
REQUEST	460		IniciarSesion	1591035029314	1591035029352	OK	 
REQUEST	24		MisCursosInscritos	1591035029298	1591035029363	OK	 
REQUEST	461		IniciarSesion	1591035029353	1591035029373	OK	 
USER	InscribirCurso	530	START	1591035029388	1591035029388
REQUEST	25		MisCursosInscritos	1591035029353	1591035029390	OK	 
REQUEST	160		VerCursos	1591035029352	1591035029390	OK	 
REQUEST	530		Home	1591035029389	1591035029394	OK	 
REQUEST	289		IniciadoSesion	1591035028571	1591035029451	OK	 
REQUEST	462		IniciarSesion	1591035029450	1591035029456	OK	 
REQUEST	289		IniciadoSesion Redirect 1	1591035029451	1591035029457	OK	 
REQUEST	161		VerCursos	1591035029450	1591035029464	OK	 
REQUEST	26		MisCursosInscritos	1591035029449	1591035029464	OK	 
USER	InscribirCurso	531	START	1591035029493	1591035029493
REQUEST	531		Home	1591035029494	1591035029543	OK	 
USER	InscribirCurso	532	START	1591035029559	1591035029559
REQUEST	532		Home	1591035029559	1591035029578	OK	 
REQUEST	463		IniciarSesion	1591035029559	1591035029581	OK	 
REQUEST	162		VerCursos	1591035029558	1591035029586	OK	 
REQUEST	27		MisCursosInscritos	1591035029558	1591035029587	OK	 
USER	InscribirCurso	533	START	1591035029621	1591035029621
REQUEST	464		IniciarSesion	1591035029620	1591035029644	OK	 
REQUEST	533		Home	1591035029621	1591035029645	OK	 
REQUEST	28		MisCursosInscritos	1591035029621	1591035029652	OK	 
REQUEST	163		VerCursos	1591035029621	1591035029656	OK	 
USER	InscribirCurso	534	START	1591035029703	1591035029703
REQUEST	293		IniciadoSesion	1591035028891	1591035029736	OK	 
REQUEST	291		IniciadoSesion	1591035028756	1591035029737	OK	 
REQUEST	290		IniciadoSesion	1591035028688	1591035029737	OK	 
REQUEST	293		IniciadoSesion Redirect 1	1591035029736	1591035029745	OK	 
REQUEST	291		IniciadoSesion Redirect 1	1591035029738	1591035029749	OK	 
REQUEST	534		Home	1591035029703	1591035029750	OK	 
REQUEST	466		IniciarSesion	1591035029703	1591035029750	OK	 
REQUEST	29		MisCursosInscritos	1591035029703	1591035029751	OK	 
REQUEST	164		VerCursos	1591035029703	1591035029751	OK	 
REQUEST	465		IniciarSesion	1591035029703	1591035029754	OK	 
REQUEST	290		IniciadoSesion Redirect 1	1591035029738	1591035029758	OK	 
USER	InscribirCurso	535	START	1591035029802	1591035029802
USER	InscribirCurso	536	START	1591035029867	1591035029867
USER	InscribirCurso	537	START	1591035029932	1591035029932
USER	InscribirCurso	538	START	1591035030002	1591035030002
USER	InscribirCurso	539	START	1591035030097	1591035030097
REQUEST	300		IniciadoSesion	1591035029417	1591035030131	OK	 
REQUEST	297		IniciadoSesion	1591035029203	1591035030131	OK	 
REQUEST	165		VerCursos	1591035029801	1591035030133	OK	 
REQUEST	298		IniciadoSesion	1591035029297	1591035030134	OK	 
REQUEST	298		IniciadoSesion Redirect 1	1591035030134	1591035030140	OK	 
REQUEST	300		IniciadoSesion Redirect 1	1591035030131	1591035030141	OK	 
REQUEST	535		Home	1591035029802	1591035030156	OK	 
USER	InscribirCurso	540	START	1591035030156	1591035030156
REQUEST	295		IniciadoSesion	1591035029052	1591035030171	OK	 
REQUEST	292		IniciadoSesion	1591035028815	1591035030183	OK	 
REQUEST	538		Home	1591035030003	1591035030188	OK	 
REQUEST	294		IniciadoSesion	1591035028978	1591035030196	OK	 
REQUEST	471		IniciarSesion	1591035030097	1591035030196	OK	 
REQUEST	469		IniciarSesion	1591035029932	1591035030197	OK	 
REQUEST	30		MisCursosInscritos	1591035029801	1591035030205	OK	 
REQUEST	467		IniciarSesion	1591035029801	1591035030205	OK	 
REQUEST	33		MisCursosInscritos	1591035029933	1591035030206	OK	 
REQUEST	32		MisCursosInscritos	1591035029867	1591035030217	OK	 
REQUEST	295		IniciadoSesion Redirect 1	1591035030171	1591035030219	OK	 
REQUEST	537		Home	1591035029932	1591035030222	OK	 
REQUEST	35		MisCursosInscritos	1591035030070	1591035030224	OK	 
REQUEST	470		IniciarSesion	1591035030070	1591035030265	OK	 
REQUEST	468		IniciarSesion	1591035029867	1591035030271	OK	 
USER	InscribirCurso	541	START	1591035030274	1591035030274
REQUEST	540		Home	1591035030156	1591035030316	OK	 
REQUEST	34		MisCursosInscritos	1591035030002	1591035030317	OK	 
REQUEST	166		VerCursos	1591035029868	1591035030317	OK	 
REQUEST	31		MisCursosInscritos	1591035029802	1591035030317	OK	 
USER	InscribirCurso	542	START	1591035030317	1591035030317
REQUEST	472		IniciarSesion	1591035030129	1591035030317	OK	 
REQUEST	536		Home	1591035029868	1591035030322	OK	 
REQUEST	168		VerCursos	1591035030070	1591035030362	OK	 
REQUEST	36		MisCursosInscritos	1591035030172	1591035030362	OK	 
REQUEST	37		MisCursosInscritos	1591035030273	1591035030362	OK	 
USER	InscribirCurso	543	START	1591035030376	1591035030376
REQUEST	292		IniciadoSesion Redirect 1	1591035030184	1591035030401	OK	 
REQUEST	169		VerCursos	1591035030173	1591035030437	OK	 
REQUEST	473		IniciarSesion	1591035030196	1591035030437	OK	 
USER	InscribirCurso	544	START	1591035030446	1591035030446
REQUEST	167		VerCursos	1591035030002	1591035030454	OK	 
REQUEST	296		IniciadoSesion	1591035029144	1591035030454	OK	 
REQUEST	542		Home	1591035030321	1591035030455	OK	 
REQUEST	299		IniciadoSesion	1591035029352	1591035030455	OK	 
REQUEST	297		IniciadoSesion Redirect 1	1591035030131	1591035030483	OK	 
REQUEST	541		Home	1591035030275	1591035030483	OK	 
REQUEST	38		MisCursosInscritos	1591035030317	1591035030484	OK	 
REQUEST	294		IniciadoSesion Redirect 1	1591035030196	1591035030488	OK	 
REQUEST	544		Home	1591035030447	1591035030497	OK	 
REQUEST	475		IniciarSesion	1591035030412	1591035030497	OK	 
REQUEST	296		IniciadoSesion Redirect 1	1591035030454	1591035030498	OK	 
REQUEST	474		IniciarSesion	1591035030279	1591035030499	OK	 
REQUEST	476		IniciarSesion	1591035030474	1591035030500	OK	 
REQUEST	299		IniciadoSesion Redirect 1	1591035030455	1591035030501	OK	 
REQUEST	543		Home	1591035030376	1591035030503	OK	 
REQUEST	539		Home	1591035030097	1591035030505	OK	 
REQUEST	171		VerCursos	1591035030474	1591035030508	OK	 
REQUEST	170		VerCursos	1591035030321	1591035030508	OK	 
USER	InscribirCurso	545	START	1591035030541	1591035030541
REQUEST	39		MisCursosInscritos	1591035030386	1591035030599	OK	 
REQUEST	301		IniciadoSesion	1591035029494	1591035030599	OK	 
REQUEST	40		MisCursosInscritos	1591035030446	1591035030600	OK	 
REQUEST	41		MisCursosInscritos	1591035030541	1591035030600	OK	 
USER	InscribirCurso	546	START	1591035030601	1591035030601
REQUEST	545		Home	1591035030541	1591035030605	OK	 
REQUEST	301		IniciadoSesion Redirect 1	1591035030599	1591035030631	OK	 
REQUEST	172		VerCursos	1591035030541	1591035030631	OK	 
REQUEST	302		IniciadoSesion	1591035029559	1591035030631	OK	 
REQUEST	546		Home	1591035030601	1591035030649	OK	 
REQUEST	302		IniciadoSesion Redirect 1	1591035030631	1591035030652	OK	 
USER	InscribirCurso	547	START	1591035030666	1591035030666
REQUEST	547		Home	1591035030666	1591035030672	OK	 
REQUEST	173		VerCursos	1591035030666	1591035030681	OK	 
REQUEST	174		VerCursos	1591035030666	1591035030682	OK	 
REQUEST	42		MisCursosInscritos	1591035030665	1591035030682	OK	 
REQUEST	303		IniciadoSesion	1591035029623	1591035030700	OK	 
REQUEST	303		IniciadoSesion Redirect 1	1591035030700	1591035030705	OK	 
REQUEST	43		MisCursosInscritos	1591035030685	1591035030712	OK	 
REQUEST	304		IniciadoSesion	1591035029703	1591035030715	OK	 
REQUEST	304		IniciadoSesion Redirect 1	1591035030715	1591035030719	OK	 
USER	InscribirCurso	548	START	1591035030735	1591035030735
REQUEST	548		Home	1591035030735	1591035030746	OK	 
REQUEST	44		MisCursosInscritos	1591035030735	1591035030754	OK	 
USER	InscribirCurso	549	START	1591035030808	1591035030808
REQUEST	175		VerCursos	1591035030784	1591035030825	OK	 
REQUEST	176		VerCursos	1591035030784	1591035030825	OK	 
REQUEST	549		Home	1591035030808	1591035030829	OK	 
REQUEST	45		MisCursosInscritos	1591035030808	1591035030837	OK	 
USER	InscribirCurso	550	START	1591035030891	1591035030891
REQUEST	305		IniciadoSesion	1591035029802	1591035030917	OK	 
REQUEST	46		MisCursosInscritos	1591035030892	1591035030961	OK	 
REQUEST	550		Home	1591035030892	1591035030961	OK	 
REQUEST	305		IniciadoSesion Redirect 1	1591035030917	1591035030964	OK	 
USER	InscribirCurso	551	START	1591035030980	1591035030980
REQUEST	551		Home	1591035030981	1591035031000	OK	 
REQUEST	479		IniciarSesion	1591035030981	1591035031005	OK	 
REQUEST	178		VerCursos	1591035030981	1591035031007	OK	 
REQUEST	177		VerCursos	1591035030981	1591035031008	OK	 
REQUEST	47		MisCursosInscritos	1591035030981	1591035031009	OK	 
USER	InscribirCurso	552	START	1591035031041	1591035031041
REQUEST	307		IniciadoSesion	1591035029932	1591035031061	OK	 
REQUEST	307		IniciadoSesion Redirect 1	1591035031061	1591035031068	OK	 
REQUEST	480		IniciarSesion	1591035031040	1591035031068	OK	 
REQUEST	482		IniciarSesion	1591035031041	1591035031069	OK	 
REQUEST	477		IniciarSesion	1591035031040	1591035031070	OK	 
REQUEST	483		IniciarSesion	1591035031041	1591035031070	OK	 
REQUEST	552		Home	1591035031041	1591035031074	OK	 
REQUEST	48		MisCursosInscritos	1591035031041	1591035031080	OK	 
USER	InscribirCurso	553	START	1591035031107	1591035031107
REQUEST	478		IniciarSesion	1591035031040	1591035031133	OK	 
REQUEST	553		Home	1591035031107	1591035031138	OK	 
REQUEST	481		IniciarSesion	1591035031107	1591035031138	OK	 
REQUEST	484		IniciarSesion	1591035031107	1591035031142	OK	 
REQUEST	179		VerCursos	1591035031107	1591035031146	OK	 
USER	InscribirCurso	554	START	1591035031161	1591035031161
REQUEST	310		IniciadoSesion	1591035030100	1591035031180	OK	 
REQUEST	310		IniciadoSesion Redirect 1	1591035031180	1591035031186	OK	 
REQUEST	485		IniciarSesion	1591035031161	1591035031186	OK	 
REQUEST	554		Home	1591035031161	1591035031188	OK	 
REQUEST	49		MisCursosInscritos	1591035031161	1591035031193	OK	 
REQUEST	180		VerCursos	1591035031161	1591035031194	OK	 
USER	InscribirCurso	555	START	1591035031250	1591035031250
REQUEST	555		Home	1591035031251	1591035031326	OK	 
REQUEST	486		IniciarSesion	1591035031243	1591035031326	OK	 
REQUEST	181		VerCursos	1591035031243	1591035031334	OK	 
REQUEST	50		MisCursosInscritos	1591035031243	1591035031335	OK	 
REQUEST	51		MisCursosInscritos	1591035031292	1591035031335	OK	 
USER	InscribirCurso	556	START	1591035031370	1591035031370
REQUEST	308		IniciadoSesion	1591035030002	1591035031382	OK	 
REQUEST	556		Home	1591035031370	1591035031387	OK	 
REQUEST	308		IniciadoSesion Redirect 1	1591035031382	1591035031391	OK	 
REQUEST	487		IniciarSesion	1591035031370	1591035031391	OK	 
REQUEST	182		VerCursos	1591035031369	1591035031395	OK	 
REQUEST	183		VerCursos	1591035031369	1591035031399	OK	 
USER	InscribirCurso	557	START	1591035031446	1591035031446
REQUEST	557		Home	1591035031446	1591035031457	OK	 
REQUEST	488		IniciarSesion	1591035031446	1591035031457	OK	 
REQUEST	53		MisCursosInscritos	1591035031446	1591035031464	OK	 
REQUEST	52		MisCursosInscritos	1591035031446	1591035031464	OK	 
REQUEST	184		VerCursos	1591035031446	1591035031464	OK	 
USER	InscribirCurso	558	START	1591035031525	1591035031525
REQUEST	306		IniciadoSesion	1591035029867	1591035031527	OK	 
REQUEST	309		IniciadoSesion	1591035030070	1591035031528	OK	 
REQUEST	558		Home	1591035031525	1591035031533	OK	 
REQUEST	489		IniciarSesion	1591035031525	1591035031535	OK	 
REQUEST	309		IniciadoSesion Redirect 1	1591035031528	1591035031536	OK	 
REQUEST	306		IniciadoSesion Redirect 1	1591035031528	1591035031537	OK	 
REQUEST	185		VerCursos	1591035031523	1591035031542	OK	 
REQUEST	54		MisCursosInscritos	1591035031525	1591035031544	OK	 
REQUEST	316		IniciadoSesion	1591035030601	1591035031617	OK	 
USER	InscribirCurso	559	START	1591035031618	1591035031618
USER	InscribirCurso	560	START	1591035031691	1591035031691
REQUEST	313		IniciadoSesion	1591035030353	1591035031692	OK	 
