ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	rendimiento.TransportesAcabadosPerfomance	transportesacabadosperfomance	1590688537350	 	3.3.1
REQUEST	213		request_8	1590688611828	1590688612327	OK	 
REQUEST	434		request_1	1590688611801	1590688612327	OK	 
REQUEST	214		request_8	1590688611878	1590688612329	OK	 
REQUEST	415		Login	1590688611952	1590688612333	OK	 
REQUEST	338		Authenticated	1590688611691	1590688612333	OK	 
REQUEST	418		Login	1590688612105	1590688612334	OK	 
REQUEST	335		request_6	1590688611987	1590688612338	OK	 
USER	TransportesAcabados	441	START	1590688612359	1590688612359
USER	TransportesAcabados	179	END	1590688568710	1590688612361
REQUEST	336		Authenticated	1590688610953	1590688612363	OK	 
REQUEST	337		Authenticated	1590688611489	1590688612366	OK	 
REQUEST	323		request_6	1590688611972	1590688612366	OK	 
REQUEST	332		request_6	1590688611903	1590688612384	OK	 
USER	TransportesAcabados	442	START	1590688612526	1590688612526
REQUEST	217		request_8	1590688612146	1590688612605	OK	 
REQUEST	437		request_1	1590688612214	1590688612629	OK	 
REQUEST	414		Login	1590688611980	1590688612629	OK	 
REQUEST	209		request_8	1590688611850	1590688612639	OK	 
USER	TransportesAcabados	443	START	1590688612685	1590688612685
REQUEST	436		request_1	1590688611940	1590688612721	OK	 
REQUEST	215		request_8	1590688612163	1590688612722	OK	 
REQUEST	336		Authenticated Redirect 1	1590688612364	1590688612725	OK	 
REQUEST	411		request_4	1590688611878	1590688612725	OK	 
REQUEST	336		request_6	1590688612725	1590688612730	OK	 
REQUEST	421		Login	1590688612145	1590688612730	OK	 
REQUEST	418		request_4	1590688612334	1590688612733	OK	 
REQUEST	430		request_1	1590688611903	1590688612734	OK	 
REQUEST	417		Login	1590688611951	1590688612734	OK	 
REQUEST	339		Authenticated	1590688611843	1590688612734	OK	 
REQUEST	439		Home	1590688612011	1590688612737	OK	 
REQUEST	413		Login	1590688611906	1590688612740	OK	 
REQUEST	216		request_8	1590688612163	1590688612742	OK	 
REQUEST	416		Login	1590688612072	1590688612744	OK	 
REQUEST	329		request_6	1590688612136	1590688612747	OK	 
REQUEST	443		Home	1590688612685	1590688612747	OK	 
REQUEST	416		request_4	1590688612744	1590688612751	OK	 
REQUEST	421		request_4	1590688612731	1590688612753	OK	 
REQUEST	442		Home	1590688612526	1590688612757	OK	 
REQUEST	338		Authenticated Redirect 1	1590688612333	1590688612759	OK	 
REQUEST	420		Login	1590688612105	1590688612761	OK	 
REQUEST	413		request_4	1590688612741	1590688612765	OK	 
REQUEST	440		Home	1590688612188	1590688612766	OK	 
REQUEST	331		request_6	1590688611963	1590688612766	OK	 
REQUEST	339		Authenticated Redirect 1	1590688612734	1590688612772	OK	 
REQUEST	419		request_4	1590688612235	1590688612773	OK	 
REQUEST	415		request_4	1590688612334	1590688612774	OK	 
REQUEST	420		request_4	1590688612762	1590688612774	OK	 
REQUEST	422		Login	1590688612284	1590688612777	OK	 
REQUEST	337		Authenticated Redirect 1	1590688612366	1590688612778	OK	 
REQUEST	442		request_1	1590688612758	1590688612779	OK	 
REQUEST	423		Login	1590688612492	1590688612787	OK	 
REQUEST	441		Home	1590688612359	1590688612788	OK	 
REQUEST	443		request_1	1590688612748	1590688612788	OK	 
REQUEST	440		request_1	1590688612766	1590688612789	OK	 
REQUEST	439		request_1	1590688612737	1590688612789	OK	 
REQUEST	424		Login	1590688612633	1590688612790	OK	 
REQUEST	414		request_4	1590688612630	1590688612791	OK	 
REQUEST	338		request_6	1590688612760	1590688612792	OK	 
REQUEST	334		request_6	1590688612135	1590688612792	OK	 
REQUEST	417		request_4	1590688612735	1590688612792	OK	 
REQUEST	438		request_1	1590688612180	1590688612793	OK	 
REQUEST	424		request_4	1590688612790	1590688612796	OK	 
REQUEST	423		request_4	1590688612788	1590688612797	OK	 
REQUEST	337		request_6	1590688612778	1590688612797	OK	 
REQUEST	441		request_1	1590688612788	1590688612799	OK	 
REQUEST	422		request_4	1590688612778	1590688612801	OK	 
REQUEST	333		request_6	1590688612177	1590688612812	OK	 
REQUEST	339		request_6	1590688612772	1590688612824	OK	 
REQUEST	425		Login	1590688612818	1590688612850	OK	 
REQUEST	425		request_4	1590688612850	1590688612862	OK	 
USER	TransportesAcabados	444	START	1590688612889	1590688612889
REQUEST	342		Authenticated	1590688612194	1590688612948	OK	 
REQUEST	444		Home	1590688612889	1590688612948	OK	 
REQUEST	342		Authenticated Redirect 1	1590688612948	1590688612954	OK	 
REQUEST	444		request_1	1590688612948	1590688612954	OK	 
REQUEST	219		TransportesAcabados	1590688612943	1590688612956	OK	 
REQUEST	342		request_6	1590688612955	1590688612959	OK	 
REQUEST	219		request_8	1590688612956	1590688612965	OK	 
USER	TransportesAcabados	445	START	1590688613074	1590688613074
USER	TransportesAcabados	180	END	1590688568874	1590688613074
REQUEST	341		Authenticated	1590688612161	1590688613112	OK	 
REQUEST	445		Home	1590688613074	1590688613121	OK	 
REQUEST	220		TransportesAcabados	1590688613074	1590688613121	OK	 
REQUEST	221		TransportesAcabados	1590688613074	1590688613129	OK	 
REQUEST	218		TransportesAcabados	1590688613074	1590688613132	OK	 
REQUEST	220		request_8	1590688613121	1590688613137	OK	 
REQUEST	445		request_1	1590688613121	1590688613137	OK	 
USER	TransportesAcabados	181	END	1590688569030	1590688613264
USER	TransportesAcabados	183	END	1590688569365	1590688613264
USER	TransportesAcabados	182	END	1590688569191	1590688613265
USER	TransportesAcabados	446	START	1590688613307	1590688613307
USER	TransportesAcabados	447	START	1590688613444	1590688613444
USER	TransportesAcabados	184	END	1590688569523	1590688613589
USER	TransportesAcabados	448	START	1590688613624	1590688613624
USER	TransportesAcabados	186	END	1590688569872	1590688613673
USER	TransportesAcabados	185	END	1590688569707	1590688613729
USER	TransportesAcabados	187	END	1590688570022	1590688613730
USER	TransportesAcabados	449	START	1590688613785	1590688613785
REQUEST	221		request_8	1590688613129	1590688613801	OK	 
REQUEST	341		Authenticated Redirect 1	1590688613113	1590688613801	OK	 
REQUEST	218		request_8	1590688613133	1590688613803	OK	 
REQUEST	345		Authenticated	1590688612813	1590688613804	OK	 
REQUEST	344		Authenticated	1590688612817	1590688613814	OK	 
REQUEST	340		Authenticated	1590688612187	1590688613814	OK	 
REQUEST	346		Authenticated	1590688612817	1590688613814	OK	 
REQUEST	343		Authenticated	1590688612612	1590688613818	OK	 
REQUEST	347		Authenticated	1590688612817	1590688613847	OK	 
USER	TransportesAcabados	188	END	1590688570211	1590688613868
REQUEST	222		TransportesAcabados	1590688613164	1590688613934	OK	 
REQUEST	446		Home	1590688613308	1590688613937	OK	 
REQUEST	343		Authenticated Redirect 1	1590688613818	1590688613940	OK	 
REQUEST	348		Authenticated	1590688612943	1590688613940	OK	 
REQUEST	223		TransportesAcabados	1590688613523	1590688613941	OK	 
USER	TransportesAcabados	450	START	1590688613943	1590688613943
REQUEST	224		TransportesAcabados	1590688613589	1590688613964	OK	 
REQUEST	349		Authenticated	1590688613074	1590688613978	OK	 
REQUEST	340		Authenticated Redirect 1	1590688613814	1590688614002	OK	 
REQUEST	447		Home	1590688613444	1590688614002	OK	 
REQUEST	225		TransportesAcabados	1590688613624	1590688614008	OK	 
REQUEST	341		request_6	1590688613802	1590688614044	OK	 
REQUEST	345		Authenticated Redirect 1	1590688613804	1590688614060	OK	 
REQUEST	449		Home	1590688613786	1590688614067	OK	 
REQUEST	230		TransportesAcabados	1590688613916	1590688614080	OK	 
REQUEST	227		TransportesAcabados	1590688613896	1590688614080	OK	 
REQUEST	346		Authenticated Redirect 1	1590688613814	1590688614097	OK	 
REQUEST	344		Authenticated Redirect 1	1590688613814	1590688614097	OK	 
REQUEST	448		Home	1590688613624	1590688614106	OK	 
REQUEST	223		request_8	1590688613941	1590688614107	OK	 
REQUEST	348		Authenticated Redirect 1	1590688613941	1590688614107	OK	 
USER	TransportesAcabados	451	START	1590688614122	1590688614122
REQUEST	343		request_6	1590688613941	1590688614131	OK	 
REQUEST	349		Authenticated Redirect 1	1590688613979	1590688614134	OK	 
REQUEST	226		TransportesAcabados	1590688613815	1590688614134	OK	 
REQUEST	222		request_8	1590688613934	1590688614135	OK	 
REQUEST	347		Authenticated Redirect 1	1590688613847	1590688614168	OK	 
USER	TransportesAcabados	452	START	1590688614192	1590688614192
REQUEST	447		request_1	1590688614002	1590688614213	OK	 
REQUEST	450		Home	1590688613943	1590688614213	OK	 
REQUEST	224		request_8	1590688613965	1590688614213	OK	 
REQUEST	228		TransportesAcabados	1590688613924	1590688614228	OK	 
REQUEST	225		request_8	1590688614009	1590688614243	OK	 
REQUEST	229		TransportesAcabados	1590688613924	1590688614246	OK	 
REQUEST	340		request_6	1590688614002	1590688614246	OK	 
REQUEST	226		request_8	1590688614134	1590688614264	OK	 
REQUEST	446		request_1	1590688613938	1590688614276	OK	 
USER	TransportesAcabados	189	END	1590688570373	1590688614297
REQUEST	346		request_6	1590688614098	1590688614308	OK	 
REQUEST	345		request_6	1590688614060	1590688614308	OK	 
REQUEST	230		request_8	1590688614080	1590688614309	OK	 
REQUEST	344		request_6	1590688614098	1590688614313	OK	 
REQUEST	227		request_8	1590688614080	1590688614313	OK	 
REQUEST	448		request_1	1590688614107	1590688614320	OK	 
REQUEST	231		TransportesAcabados	1590688614276	1590688614321	OK	 
REQUEST	451		Home	1590688614123	1590688614321	OK	 
REQUEST	452		Home	1590688614192	1590688614325	OK	 
REQUEST	449		request_1	1590688614067	1590688614325	OK	 
REQUEST	347		request_6	1590688614168	1590688614326	OK	 
REQUEST	348		request_6	1590688614108	1590688614330	OK	 
REQUEST	349		request_6	1590688614134	1590688614337	OK	 
REQUEST	350		Authenticated	1590688613342	1590688614337	OK	 
REQUEST	450		request_1	1590688614213	1590688614338	OK	 
REQUEST	229		request_8	1590688614246	1590688614338	OK	 
REQUEST	451		request_1	1590688614321	1590688614343	OK	 
REQUEST	231		request_8	1590688614321	1590688614347	OK	 
REQUEST	350		Authenticated Redirect 1	1590688614338	1590688614347	OK	 
REQUEST	351		Authenticated	1590688613479	1590688614347	OK	 
REQUEST	452		request_1	1590688614326	1590688614348	OK	 
REQUEST	228		request_8	1590688614228	1590688614350	OK	 
REQUEST	350		request_6	1590688614348	1590688614352	OK	 
REQUEST	351		Authenticated Redirect 1	1590688614348	1590688614353	OK	 
REQUEST	351		request_6	1590688614353	1590688614357	OK	 
USER	TransportesAcabados	453	START	1590688614366	1590688614366
REQUEST	453		Home	1590688614367	1590688614375	OK	 
REQUEST	232		TransportesAcabados	1590688614367	1590688614381	OK	 
REQUEST	453		request_1	1590688614376	1590688614382	OK	 
REQUEST	232		request_8	1590688614381	1590688614390	OK	 
REQUEST	352		Authenticated	1590688613755	1590688614395	OK	 
REQUEST	352		Authenticated Redirect 1	1590688614395	1590688614399	OK	 
REQUEST	352		request_6	1590688614400	1590688614405	OK	 
REQUEST	233		TransportesAcabados	1590688614486	1590688614493	OK	 
REQUEST	233		request_8	1590688614493	1590688614501	OK	 
REQUEST	234		TransportesAcabados	1590688614501	1590688614509	OK	 
REQUEST	234		request_8	1590688614509	1590688614518	OK	 
USER	TransportesAcabados	454	START	1590688614522	1590688614522
REQUEST	454		Home	1590688614522	1590688614525	OK	 
REQUEST	454		request_1	1590688614526	1590688614529	OK	 
USER	TransportesAcabados	455	START	1590688614695	1590688614695
REQUEST	455		Home	1590688614695	1590688614701	OK	 
REQUEST	235		TransportesAcabados	1590688614695	1590688614703	OK	 
REQUEST	455		request_1	1590688614701	1590688614705	OK	 
REQUEST	235		request_8	1590688614703	1590688614710	OK	 
USER	TransportesAcabados	190	END	1590688570547	1590688614721
USER	TransportesAcabados	191	END	1590688570713	1590688614752
USER	TransportesAcabados	192	END	1590688570871	1590688614774
REQUEST	431		Login	1590688614810	1590688614815	OK	 
REQUEST	431		request_4	1590688614815	1590688614819	OK	 
REQUEST	427		Login	1590688614831	1590688614835	OK	 
REQUEST	427		request_4	1590688614835	1590688614839	OK	 
USER	TransportesAcabados	456	START	1590688614863	1590688614863
REQUEST	456		Home	1590688614863	1590688614867	OK	 
REQUEST	456		request_1	1590688614867	1590688614870	OK	 
REQUEST	426		Login	1590688614916	1590688614921	OK	 
REQUEST	428		Login	1590688614916	1590688614922	OK	 
REQUEST	426		request_4	1590688614922	1590688614926	OK	 
REQUEST	428		request_4	1590688614922	1590688614926	OK	 
REQUEST	429		Login	1590688614931	1590688614936	OK	 
REQUEST	429		request_4	1590688614936	1590688614940	OK	 
USER	TransportesAcabados	457	START	1590688615024	1590688615024
REQUEST	457		Home	1590688615024	1590688615030	OK	 
REQUEST	457		request_1	1590688615031	1590688615035	OK	 
REQUEST	432		Login	1590688615155	1590688615160	OK	 
REQUEST	432		request_4	1590688615164	1590688615169	OK	 
USER	TransportesAcabados	458	START	1590688615203	1590688615203
REQUEST	458		Home	1590688615203	1590688615208	OK	 
REQUEST	236		TransportesAcabados	1590688615203	1590688615211	OK	 
REQUEST	458		request_1	1590688615208	1590688615215	OK	 
REQUEST	236		request_8	1590688615212	1590688615220	OK	 
REQUEST	433		Login	1590688615237	1590688615243	OK	 
REQUEST	433		request_4	1590688615243	1590688615253	OK	 
REQUEST	435		Login	1590688615312	1590688615324	OK	 
REQUEST	435		request_4	1590688615325	1590688615333	OK	 
REQUEST	434		Login	1590688615348	1590688615370	OK	 
REQUEST	434		request_4	1590688615370	1590688615409	OK	 
USER	TransportesAcabados	459	START	1590688615430	1590688615430
REQUEST	459		Home	1590688615430	1590688615511	OK	 
USER	TransportesAcabados	460	START	1590688615558	1590688615558
REQUEST	459		request_1	1590688615512	1590688615565	OK	 
REQUEST	460		Home	1590688615558	1590688615565	OK	 
REQUEST	460		request_1	1590688615565	1590688615636	OK	 
USER	TransportesAcabados	461	START	1590688615707	1590688615707
REQUEST	461		Home	1590688615707	1590688615717	OK	 
REQUEST	437		Login	1590688615707	1590688615718	OK	 
REQUEST	461		request_1	1590688615718	1590688615794	OK	 
REQUEST	437		request_4	1590688615719	1590688615795	OK	 
USER	TransportesAcabados	193	END	1590688571044	1590688615867
USER	TransportesAcabados	462	START	1590688615867	1590688615867
USER	TransportesAcabados	197	END	1590688571709	1590688615935
REQUEST	436		Login	1590688615866	1590688616007	OK	 
REQUEST	462		Home	1590688615868	1590688616007	OK	 
REQUEST	443		Login	1590688615867	1590688616007	OK	 
USER	TransportesAcabados	196	END	1590688571536	1590688616035
USER	TransportesAcabados	194	END	1590688571201	1590688616036
USER	TransportesAcabados	463	START	1590688616037	1590688616037
REQUEST	430		Login	1590688615866	1590688616132	OK	 
REQUEST	462		request_1	1590688616008	1590688616144	OK	 
REQUEST	436		request_4	1590688616008	1590688616145	OK	 
REQUEST	440		Login	1590688615868	1590688616152	OK	 
REQUEST	430		request_4	1590688616132	1590688616155	OK	 
REQUEST	440		request_4	1590688616153	1590688616158	OK	 
REQUEST	442		Login	1590688615866	1590688616158	OK	 
REQUEST	463		Home	1590688616037	1590688616160	OK	 
REQUEST	444		Login	1590688616037	1590688616160	OK	 
REQUEST	443		request_4	1590688616008	1590688616161	OK	 
REQUEST	438		Login	1590688615867	1590688616161	OK	 
REQUEST	442		request_4	1590688616159	1590688616166	OK	 
REQUEST	463		request_1	1590688616160	1590688616169	OK	 
REQUEST	444		request_4	1590688616160	1590688616172	OK	 
USER	TransportesAcabados	195	END	1590688571365	1590688616189
USER	TransportesAcabados	464	START	1590688616191	1590688616191
REQUEST	439		Login	1590688615867	1590688616263	OK	 
REQUEST	438		request_4	1590688616162	1590688616263	OK	 
REQUEST	239		TransportesAcabados	1590688616191	1590688616273	OK	 
REQUEST	242		TransportesAcabados	1590688616191	1590688616273	OK	 
REQUEST	237		TransportesAcabados	1590688616190	1590688616274	OK	 
REQUEST	240		TransportesAcabados	1590688616188	1590688616275	OK	 
REQUEST	241		TransportesAcabados	1590688616189	1590688616278	OK	 
REQUEST	441		Login	1590688615867	1590688616281	OK	 
REQUEST	238		TransportesAcabados	1590688616190	1590688616284	OK	 
REQUEST	464		Home	1590688616192	1590688616286	OK	 
REQUEST	445		Login	1590688616191	1590688616290	OK	 
REQUEST	439		request_4	1590688616264	1590688616290	OK	 
REQUEST	243		TransportesAcabados	1590688616191	1590688616292	OK	 
REQUEST	240		request_8	1590688616276	1590688616292	OK	 
REQUEST	241		request_8	1590688616279	1590688616296	OK	 
REQUEST	242		request_8	1590688616274	1590688616299	OK	 
REQUEST	237		request_8	1590688616275	1590688616304	OK	 
REQUEST	464		request_1	1590688616286	1590688616304	OK	 
REQUEST	238		request_8	1590688616285	1590688616304	OK	 
REQUEST	441		request_4	1590688616282	1590688616305	OK	 
REQUEST	445		request_4	1590688616291	1590688616307	OK	 
REQUEST	243		request_8	1590688616292	1590688616308	OK	 
REQUEST	239		request_8	1590688616274	1590688616309	OK	 
REQUEST	355		Authenticated	1590688615145	1590688616406	OK	 
USER	TransportesAcabados	465	START	1590688616439	1590688616439
USER	TransportesAcabados	466	START	1590688616570	1590688616570
USER	TransportesAcabados	198	END	1590688571865	1590688616729
USER	TransportesAcabados	467	START	1590688616730	1590688616730
USER	TransportesAcabados	468	START	1590688616855	1590688616855
REQUEST	353		Authenticated	1590688615155	1590688616870	OK	 
REQUEST	354		Authenticated	1590688615244	1590688616900	OK	 
REQUEST	357		Authenticated	1590688615348	1590688616906	OK	 
REQUEST	360		Authenticated	1590688615348	1590688616907	OK	 
REQUEST	358		Authenticated	1590688615430	1590688616907	OK	 
REQUEST	355		Authenticated Redirect 1	1590688616406	1590688616907	OK	 
REQUEST	362		Authenticated	1590688615348	1590688616940	OK	 
REQUEST	359		Authenticated	1590688615283	1590688616944	OK	 
REQUEST	244		TransportesAcabados	1590688616439	1590688616945	OK	 
REQUEST	465		Home	1590688616439	1590688616945	OK	 
REQUEST	356		Authenticated	1590688615348	1590688616954	OK	 
REQUEST	361		Authenticated	1590688615313	1590688616954	OK	 
REQUEST	247		TransportesAcabados	1590688616729	1590688616969	OK	 
REQUEST	357		Authenticated Redirect 1	1590688616906	1590688617001	OK	 
USER	TransportesAcabados	469	START	1590688617030	1590688617030
REQUEST	467		Home	1590688616730	1590688617073	OK	 
REQUEST	245		TransportesAcabados	1590688616439	1590688617085	OK	 
REQUEST	468		Home	1590688616855	1590688617086	OK	 
