ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	rendimiento.TransportesAcabadosPerfomance	transportesacabadosperfomance	1590689484225	 	3.3.1
REQUEST	202		request_6	1590689535992	1590689535997	OK	 
REQUEST	302		Home	1590689535996	1590689536002	OK	 
REQUEST	302		request_1	1590689536002	1590689536013	OK	 
REQUEST	281		Login	1590689536053	1590689536058	OK	 
REQUEST	281		request_4	1590689536058	1590689536063	OK	 
REQUEST	282		Login	1590689536075	1590689536089	OK	 
REQUEST	282		request_4	1590689536090	1590689536094	OK	 
REQUEST	203		Authenticated	1590689535575	1590689536142	OK	 
USER	TransportesAcabados	39	END	1590689492170	1590689536143
REQUEST	203		Authenticated Redirect 1	1590689536142	1590689536147	OK	 
REQUEST	203		request_6	1590689536148	1590689536152	OK	 
REQUEST	83		TransportesAcabados	1590689536143	1590689536155	OK	 
REQUEST	83		request_8	1590689536155	1590689536164	OK	 
USER	TransportesAcabados	303	START	1590689536165	1590689536165
REQUEST	303		Home	1590689536165	1590689536188	OK	 
REQUEST	303		request_1	1590689536188	1590689536203	OK	 
REQUEST	84		TransportesAcabados	1590689536231	1590689536255	OK	 
REQUEST	84		request_8	1590689536256	1590689536342	OK	 
REQUEST	204		Authenticated	1590689535756	1590689536343	OK	 
REQUEST	284		Login	1590689536311	1590689536347	OK	 
REQUEST	204		Authenticated Redirect 1	1590689536343	1590689536348	OK	 
USER	TransportesAcabados	304	START	1590689536351	1590689536351
REQUEST	284		request_4	1590689536347	1590689536358	OK	 
REQUEST	283		Login	1590689536351	1590689536359	OK	 
REQUEST	204		request_6	1590689536348	1590689536369	OK	 
REQUEST	304		Home	1590689536351	1590689536369	OK	 
REQUEST	283		request_4	1590689536360	1590689536373	OK	 
REQUEST	304		request_1	1590689536370	1590689536377	OK	 
REQUEST	285		Login	1590689536378	1590689536389	OK	 
REQUEST	285		request_4	1590689536390	1590689536420	OK	 
REQUEST	85		TransportesAcabados	1590689536399	1590689536428	OK	 
REQUEST	85		request_8	1590689536429	1590689536447	OK	 
USER	TransportesAcabados	40	END	1590689492343	1590689536450
USER	TransportesAcabados	305	START	1590689536496	1590689536496
REQUEST	205		Authenticated	1590689535895	1590689536511	OK	 
REQUEST	305		Home	1590689536496	1590689536514	OK	 
REQUEST	205		Authenticated Redirect 1	1590689536511	1590689536522	OK	 
REQUEST	305		request_1	1590689536515	1590689536522	OK	 
REQUEST	205		request_6	1590689536523	1590689536534	OK	 
REQUEST	86		TransportesAcabados	1590689536530	1590689536538	OK	 
REQUEST	86		request_8	1590689536538	1590689536552	OK	 
REQUEST	287		Login	1590689536565	1590689536571	OK	 
REQUEST	286		Login	1590689536565	1590689536571	OK	 
REQUEST	286		request_4	1590689536572	1590689536583	OK	 
REQUEST	287		request_4	1590689536572	1590689536583	OK	 
USER	TransportesAcabados	306	START	1590689536697	1590689536697
REQUEST	206		Authenticated	1590689536076	1590689536700	OK	 
REQUEST	306		Home	1590689536697	1590689536703	OK	 
REQUEST	206		Authenticated Redirect 1	1590689536700	1590689536704	OK	 
REQUEST	306		request_1	1590689536703	1590689536721	OK	 
REQUEST	206		request_6	1590689536705	1590689536725	OK	 
REQUEST	87		TransportesAcabados	1590689536716	1590689536731	OK	 
REQUEST	288		Login	1590689536747	1590689536753	OK	 
REQUEST	87		request_8	1590689536731	1590689536756	OK	 
REQUEST	288		request_4	1590689536754	1590689536761	OK	 
USER	TransportesAcabados	41	END	1590689492503	1590689536786
USER	TransportesAcabados	307	START	1590689536831	1590689536831
REQUEST	307		Home	1590689536832	1590689536843	OK	 
REQUEST	307		request_1	1590689536844	1590689536863	OK	 
USER	TransportesAcabados	43	END	1590689492846	1590689536877
REQUEST	207		Authenticated	1590689536232	1590689536890	OK	 
USER	TransportesAcabados	42	END	1590689492671	1590689536897
REQUEST	88		TransportesAcabados	1590689536877	1590689536898	OK	 
REQUEST	207		Authenticated Redirect 1	1590689536891	1590689536902	OK	 
REQUEST	88		request_8	1590689536899	1590689536920	OK	 
REQUEST	207		request_6	1590689536902	1590689536924	OK	 
REQUEST	208		Authenticated	1590689536378	1590689536999	OK	 
REQUEST	208		Authenticated Redirect 1	1590689536999	1590689537006	OK	 
USER	TransportesAcabados	308	START	1590689537012	1590689537012
REQUEST	308		Home	1590689537012	1590689537017	OK	 
REQUEST	208		request_6	1590689537007	1590689537018	OK	 
REQUEST	308		request_1	1590689537018	1590689537022	OK	 
REQUEST	89		TransportesAcabados	1590689537092	1590689537105	OK	 
USER	TransportesAcabados	44	END	1590689492996	1590689537134
REQUEST	89		request_8	1590689537106	1590689537137	OK	 
USER	TransportesAcabados	309	START	1590689537190	1590689537190
REQUEST	309		Home	1590689537190	1590689537209	OK	 
REQUEST	309		request_1	1590689537210	1590689537221	OK	 
REQUEST	209		Authenticated	1590689536604	1590689537222	OK	 
REQUEST	209		Authenticated Redirect 1	1590689537222	1590689537239	OK	 
REQUEST	209		request_6	1590689537239	1590689537267	OK	 
REQUEST	289		Login	1590689537267	1590689537285	OK	 
REQUEST	289		request_4	1590689537286	1590689537305	OK	 
REQUEST	90		TransportesAcabados	1590689537286	1590689537310	OK	 
REQUEST	90		request_8	1590689537310	1590689537319	OK	 
REQUEST	290		Login	1590689537344	1590689537355	OK	 
REQUEST	290		request_4	1590689537356	1590689537364	OK	 
USER	TransportesAcabados	310	START	1590689537379	1590689537379
REQUEST	310		Home	1590689537380	1590689537385	OK	 
REQUEST	291		Login	1590689537380	1590689537385	OK	 
REQUEST	310		request_1	1590689537386	1590689537430	OK	 
REQUEST	210		Authenticated	1590689536778	1590689537430	OK	 
REQUEST	291		request_4	1590689537386	1590689537437	OK	 
USER	TransportesAcabados	46	END	1590689493322	1590689537501
USER	TransportesAcabados	311	START	1590689537516	1590689537516
REQUEST	91		TransportesAcabados	1590689537415	1590689537519	OK	 
USER	TransportesAcabados	45	END	1590689493160	1590689537531
USER	TransportesAcabados	47	END	1590689493493	1590689537531
REQUEST	211		Authenticated	1590689536877	1590689537549	OK	 
REQUEST	210		Authenticated Redirect 1	1590689537430	1590689537550	OK	 
REQUEST	311		Home	1590689537517	1590689537564	OK	 
REQUEST	91		request_8	1590689537519	1590689537598	OK	 
REQUEST	292		Login	1590689537495	1590689537601	OK	 
USER	TransportesAcabados	312	START	1590689537687	1590689537687
REQUEST	210		request_6	1590689537550	1590689537699	OK	 
REQUEST	212		Authenticated	1590689537058	1590689537735	OK	 
REQUEST	92		TransportesAcabados	1590689537563	1590689537736	OK	 
USER	TransportesAcabados	49	END	1590689493821	1590689537770
USER	TransportesAcabados	51	END	1590689494171	1590689537770
USER	TransportesAcabados	50	END	1590689494005	1590689537770
REQUEST	211		Authenticated Redirect 1	1590689537549	1590689537776	OK	 
USER	TransportesAcabados	48	END	1590689493661	1590689537804
REQUEST	293		Login	1590689537612	1590689537847	OK	 
USER	TransportesAcabados	313	START	1590689537865	1590689537865
REQUEST	213		Authenticated	1590689537234	1590689537867	OK	 
REQUEST	311		request_1	1590689537564	1590689537873	OK	 
REQUEST	292		request_4	1590689537602	1590689537878	OK	 
REQUEST	212		Authenticated Redirect 1	1590689537736	1590689537895	OK	 
REQUEST	312		Home	1590689537687	1590689537895	OK	 
REQUEST	294		Login	1590689537706	1590689537897	OK	 
USER	TransportesAcabados	52	END	1590689494342	1590689537931
USER	TransportesAcabados	314	START	1590689538005	1590689538005
REQUEST	211		request_6	1590689537776	1590689538060	OK	 
REQUEST	293		request_4	1590689537848	1590689538060	OK	 
REQUEST	214		Authenticated	1590689537390	1590689538060	OK	 
REQUEST	93		TransportesAcabados	1590689537771	1590689538064	OK	 
REQUEST	92		request_8	1590689537736	1590689538064	OK	 
REQUEST	213		Authenticated Redirect 1	1590689537867	1590689538064	OK	 
REQUEST	313		Home	1590689537865	1590689538083	OK	 
REQUEST	295		Login	1590689537877	1590689538083	OK	 
USER	TransportesAcabados	53	END	1590689494501	1590689538127
USER	TransportesAcabados	315	START	1590689538171	1590689538171
REQUEST	215		Authenticated	1590689537551	1590689538189	OK	 
REQUEST	212		request_6	1590689537896	1590689538205	OK	 
REQUEST	93		request_8	1590689538064	1590689538208	OK	 
REQUEST	294		request_4	1590689537898	1590689538208	OK	 
REQUEST	94		TransportesAcabados	1590689537930	1590689538209	OK	 
REQUEST	314		Home	1590689538006	1590689538220	OK	 
REQUEST	213		request_6	1590689538065	1590689538220	OK	 
REQUEST	214		Authenticated Redirect 1	1590689538061	1590689538221	OK	 
REQUEST	312		request_1	1590689537896	1590689538232	OK	 
REQUEST	95		TransportesAcabados	1590689538082	1590689538242	OK	 
REQUEST	315		Home	1590689538171	1590689538245	OK	 
REQUEST	295		request_4	1590689538084	1590689538245	OK	 
REQUEST	296		Login	1590689538127	1590689538279	OK	 
USER	TransportesAcabados	54	END	1590689494674	1590689538325
USER	TransportesAcabados	316	START	1590689538343	1590689538343
REQUEST	313		request_1	1590689538083	1590689538396	OK	 
REQUEST	216		Authenticated	1590689537722	1590689538424	OK	 
USER	TransportesAcabados	55	END	1590689494841	1590689538426
REQUEST	215		Authenticated Redirect 1	1590689538189	1590689538437	OK	 
REQUEST	314		request_1	1590689538221	1590689538463	OK	 
REQUEST	96		TransportesAcabados	1590689538231	1590689538471	OK	 
REQUEST	214		request_6	1590689538221	1590689538479	OK	 
REQUEST	296		request_4	1590689538280	1590689538479	OK	 
REQUEST	94		request_8	1590689538209	1590689538485	OK	 
REQUEST	95		request_8	1590689538242	1590689538485	OK	 
REQUEST	216		Authenticated Redirect 1	1590689538424	1590689538486	OK	 
USER	TransportesAcabados	317	START	1590689538500	1590689538500
REQUEST	97		TransportesAcabados	1590689538402	1590689538502	OK	 
REQUEST	217		Authenticated	1590689537880	1590689538503	OK	 
REQUEST	215		request_6	1590689538438	1590689538506	OK	 
USER	TransportesAcabados	56	END	1590689495012	1590689538593
USER	TransportesAcabados	318	START	1590689538686	1590689538686
REQUEST	315		request_1	1590689538245	1590689538694	OK	 
REQUEST	297		Login	1590689538254	1590689538694	OK	 
REQUEST	218		Authenticated	1590689538081	1590689538706	OK	 
REQUEST	316		Home	1590689538344	1590689538716	OK	 
REQUEST	298		Login	1590689538402	1590689538766	OK	 
USER	TransportesAcabados	57	END	1590689495174	1590689538804
REQUEST	316		request_1	1590689538717	1590689538813	OK	 
REQUEST	97		request_8	1590689538502	1590689538839	OK	 
USER	TransportesAcabados	319	START	1590689538843	1590689538843
REQUEST	299		Login	1590689538561	1590689538849	OK	 
REQUEST	317		Home	1590689538500	1590689538903	OK	 
REQUEST	297		request_4	1590689538695	1590689538903	OK	 
REQUEST	98		TransportesAcabados	1590689538626	1590689538904	OK	 
REQUEST	217		Authenticated Redirect 1	1590689538503	1590689538904	OK	 
REQUEST	300		Login	1590689538740	1590689538904	OK	 
REQUEST	318		Home	1590689538687	1590689538918	OK	 
REQUEST	219		Authenticated	1590689538219	1590689538925	OK	 
REQUEST	319		Home	1590689538843	1590689538935	OK	 
REQUEST	99		TransportesAcabados	1590689538715	1590689538935	OK	 
REQUEST	218		Authenticated Redirect 1	1590689538707	1590689538935	OK	 
REQUEST	216		request_6	1590689538486	1590689538936	OK	 
REQUEST	96		request_8	1590689538471	1590689538938	OK	 
USER	TransportesAcabados	320	START	1590689539015	1590689539015
USER	TransportesAcabados	58	END	1590689495344	1590689539034
REQUEST	300		request_4	1590689538905	1590689539035	OK	 
REQUEST	100		TransportesAcabados	1590689538896	1590689539048	OK	 
REQUEST	298		request_4	1590689538767	1590689539081	OK	 
REQUEST	299		request_4	1590689538850	1590689539081	OK	 
REQUEST	318		request_1	1590689538918	1590689539082	OK	 
REQUEST	220		Authenticated	1590689538391	1590689539082	OK	 
REQUEST	317		request_1	1590689538904	1590689539088	OK	 
REQUEST	217		request_6	1590689538905	1590689539091	OK	 
REQUEST	301		Login	1590689538888	1590689539131	OK	 
REQUEST	219		Authenticated Redirect 1	1590689538925	1590689539135	OK	 
USER	TransportesAcabados	59	END	1590689495511	1590689539167
USER	TransportesAcabados	321	START	1590689539191	1590689539191
REQUEST	319		request_1	1590689538936	1590689539292	OK	 
REQUEST	99		request_8	1590689538936	1590689539296	OK	 
REQUEST	320		Home	1590689539016	1590689539297	OK	 
REQUEST	98		request_8	1590689538904	1590689539297	OK	 
REQUEST	302		Login	1590689539024	1590689539300	OK	 
USER	TransportesAcabados	60	END	1590689495675	1590689539312
USER	TransportesAcabados	322	START	1590689539360	1590689539360
REQUEST	221		Authenticated	1590689538561	1590689539372	OK	 
REQUEST	220		Authenticated Redirect 1	1590689539082	1590689539393	OK	 
REQUEST	218		request_6	1590689538936	1590689539444	OK	 
REQUEST	320		request_1	1590689539297	1590689539466	OK	 
REQUEST	100		request_8	1590689539049	1590689539468	OK	 
REQUEST	223		Authenticated	1590689538902	1590689539470	OK	 
REQUEST	223		Authenticated Redirect 1	1590689539470	1590689539475	OK	 
REQUEST	102		TransportesAcabados	1590689539259	1590689539478	OK	 
REQUEST	220		request_6	1590689539394	1590689539482	OK	 
REQUEST	103		TransportesAcabados	1590689539432	1590689539484	OK	 
REQUEST	222		Authenticated	1590689538752	1590689539485	OK	 
REQUEST	101		TransportesAcabados	1590689539091	1590689539494	OK	 
REQUEST	301		request_4	1590689539132	1590689539495	OK	 
REQUEST	221		Authenticated Redirect 1	1590689539372	1590689539500	OK	 
REQUEST	101		request_8	1590689539494	1590689539504	OK	 
REQUEST	321		Home	1590689539192	1590689539505	OK	 
REQUEST	304		Login	1590689539386	1590689539505	OK	 
REQUEST	219		request_6	1590689539136	1590689539510	OK	 
REQUEST	322		Home	1590689539360	1590689539511	OK	 
REQUEST	223		request_6	1590689539475	1590689539512	OK	 
REQUEST	303		Login	1590689539225	1590689539512	OK	 
REQUEST	222		Authenticated Redirect 1	1590689539485	1590689539515	OK	 
REQUEST	302		request_4	1590689539300	1590689539516	OK	 
REQUEST	321		request_1	1590689539505	1590689539520	OK	 
REQUEST	102		request_8	1590689539478	1590689539522	OK	 
REQUEST	222		request_6	1590689539516	1590689539524	OK	 
REQUEST	103		request_8	1590689539484	1590689539525	OK	 
REQUEST	322		request_1	1590689539511	1590689539525	OK	 
REQUEST	304		request_4	1590689539506	1590689539526	OK	 
REQUEST	221		request_6	1590689539500	1590689539528	OK	 
USER	TransportesAcabados	323	START	1590689539528	1590689539528
REQUEST	303		request_4	1590689539513	1590689539530	OK	 
REQUEST	323		Home	1590689539528	1590689539558	OK	 
REQUEST	305		Login	1590689539531	1590689539559	OK	 
REQUEST	323		request_1	1590689539559	1590689539564	OK	 
REQUEST	305		request_4	1590689539560	1590689539564	OK	 
USER	TransportesAcabados	61	END	1590689495841	1590689539585
REQUEST	104		TransportesAcabados	1590689539638	1590689539659	OK	 
REQUEST	104		request_8	1590689539660	1590689539684	OK	 
USER	TransportesAcabados	324	START	1590689539687	1590689539687
REQUEST	324		Home	1590689539687	1590689539706	OK	 
REQUEST	324		request_1	1590689539706	1590689539722	OK	 
REQUEST	224		Authenticated	1590689539053	1590689539722	OK	 
REQUEST	224		Authenticated Redirect 1	1590689539722	1590689539727	OK	 
REQUEST	224		request_6	1590689539728	1590689539732	OK	 
REQUEST	306		Login	1590689539752	1590689539787	OK	 
REQUEST	306		request_4	1590689539788	1590689539809	OK	 
REQUEST	105		TransportesAcabados	1590689539821	1590689539835	OK	 
REQUEST	105		request_8	1590689539836	1590689539844	OK	 
USER	TransportesAcabados	325	START	1590689539876	1590689539876
REQUEST	307		Login	1590689539877	1590689539882	OK	 
REQUEST	325		Home	1590689539877	1590689539886	OK	 
REQUEST	325		request_1	1590689539886	1590689539890	OK	 
REQUEST	307		request_4	1590689539883	1590689539890	OK	 
USER	TransportesAcabados	62	END	1590689496014	1590689539973
REQUEST	225		Authenticated	1590689539259	1590689539994	OK	 
USER	TransportesAcabados	326	START	1590689539999	1590689539999
REQUEST	106		TransportesAcabados	1590689539973	1590689540002	OK	 
REQUEST	326		Home	1590689540000	1590689540006	OK	 
REQUEST	225		Authenticated Redirect 1	1590689539994	1590689540006	OK	 
REQUEST	225		request_6	1590689540006	1590689540012	OK	 
REQUEST	106		request_8	1590689540003	1590689540014	OK	 
REQUEST	326		request_1	1590689540006	1590689540014	OK	 
REQUEST	308		Login	1590689540030	1590689540039	OK	 
REQUEST	308		request_4	1590689540039	1590689540044	OK	 
USER	TransportesAcabados	63	END	1590689496176	1590689540067
REQUEST	226		Authenticated	1590689539386	1590689540144	OK	 
REQUEST	226		Authenticated Redirect 1	1590689540144	1590689540148	OK	 
REQUEST	226		request_6	1590689540149	1590689540153	OK	 
USER	TransportesAcabados	327	START	1590689540170	1590689540170
REQUEST	107		TransportesAcabados	1590689540171	1590689540182	OK	 
REQUEST	327		Home	1590689540171	1590689540189	OK	 
USER	TransportesAcabados	64	END	1590689496343	1590689540192
REQUEST	107		request_8	1590689540182	1590689540193	OK	 
REQUEST	327		request_1	1590689540189	1590689540196	OK	 
REQUEST	227		Authenticated	1590689539585	1590689540198	OK	 
REQUEST	227		Authenticated Redirect 1	1590689540198	1590689540202	OK	 
REQUEST	227		request_6	1590689540203	1590689540207	OK	 
REQUEST	309		Login	1590689540245	1590689540250	OK	 
REQUEST	309		request_4	1590689540250	1590689540255	OK	 
REQUEST	108		TransportesAcabados	1590689540304	1590689540323	OK	 
USER	TransportesAcabados	328	START	1590689540325	1590689540325
REQUEST	108		request_8	1590689540324	1590689540336	OK	 
REQUEST	328		Home	1590689540326	1590689540340	OK	 
REQUEST	328		request_1	1590689540340	1590689540345	OK	 
REQUEST	228		Authenticated	1590689539739	1590689540374	OK	 
REQUEST	228		Authenticated Redirect 1	1590689540374	1590689540379	OK	 
REQUEST	228		request_6	1590689540380	1590689540389	OK	 
USER	TransportesAcabados	65	END	1590689496514	1590689540393
REQUEST	310		Login	1590689540448	1590689540471	OK	 
REQUEST	310		request_4	1590689540471	1590689540477	OK	 
REQUEST	109		TransportesAcabados	1590689540487	1590689540500	OK	 
REQUEST	109		request_8	1590689540500	1590689540508	OK	 
USER	TransportesAcabados	329	START	1590689540509	1590689540509
REQUEST	329		Home	1590689540509	1590689540520	OK	 
REQUEST	229		Authenticated	1590689539897	1590689540531	OK	 
REQUEST	329		request_1	1590689540520	1590689540545	OK	 
REQUEST	229		Authenticated Redirect 1	1590689540532	1590689540548	OK	 
USER	TransportesAcabados	66	END	1590689496672	1590689540549
REQUEST	229		request_6	1590689540548	1590689540553	OK	 
