ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034731304	 	3.3.1
REQUEST	281		IniciadoSesion Redirect 1	1591034775315	1591034775319	OK	 
REQUEST	63		MisCursosInscritos	1591034775333	1591034775344	OK	 
USER	InscribirCurso	474	START	1591034775358	1591034775358
REQUEST	474		Home	1591034775359	1591034775363	OK	 
REQUEST	419		IniciarSesion	1591034775380	1591034775385	OK	 
REQUEST	172		VerCursos	1591034775391	1591034775403	OK	 
REQUEST	282		IniciadoSesion	1591034774921	1591034775404	OK	 
REQUEST	282		IniciadoSesion Redirect 1	1591034775404	1591034775408	OK	 
REQUEST	64		MisCursosInscritos	1591034775408	1591034775419	OK	 
USER	InscribirCurso	475	START	1591034775452	1591034775452
REQUEST	475		Home	1591034775452	1591034775457	OK	 
REQUEST	420		IniciarSesion	1591034775474	1591034775480	OK	 
REQUEST	173		VerCursos	1591034775478	1591034775490	OK	 
REQUEST	283		IniciadoSesion	1591034775033	1591034775497	OK	 
REQUEST	283		IniciadoSesion Redirect 1	1591034775497	1591034775501	OK	 
REQUEST	65		MisCursosInscritos	1591034775500	1591034775510	OK	 
USER	InscribirCurso	476	START	1591034775544	1591034775544
REQUEST	476		Home	1591034775544	1591034775549	OK	 
REQUEST	421		IniciarSesion	1591034775559	1591034775563	OK	 
REQUEST	284		IniciadoSesion	1591034775108	1591034775582	OK	 
REQUEST	284		IniciadoSesion Redirect 1	1591034775583	1591034775587	OK	 
REQUEST	174		VerCursos	1591034775581	1591034775592	OK	 
REQUEST	66		MisCursosInscritos	1591034775592	1591034775604	OK	 
USER	InscribirCurso	477	START	1591034775629	1591034775629
REQUEST	477		Home	1591034775629	1591034775634	OK	 
REQUEST	422		IniciarSesion	1591034775651	1591034775655	OK	 
REQUEST	285		IniciadoSesion	1591034775213	1591034775671	OK	 
REQUEST	285		IniciadoSesion Redirect 1	1591034775671	1591034775677	OK	 
REQUEST	67		MisCursosInscritos	1591034775673	1591034775686	OK	 
REQUEST	175		VerCursos	1591034775673	1591034775686	OK	 
USER	InscribirCurso	478	START	1591034775720	1591034775720
REQUEST	478		Home	1591034775721	1591034775726	OK	 
REQUEST	423		IniciarSesion	1591034775742	1591034775747	OK	 
REQUEST	286		IniciadoSesion	1591034775300	1591034775760	OK	 
REQUEST	286		IniciadoSesion Redirect 1	1591034775760	1591034775765	OK	 
REQUEST	176		VerCursos	1591034775753	1591034775768	OK	 
REQUEST	68		MisCursosInscritos	1591034775781	1591034775795	OK	 
USER	InscribirCurso	479	START	1591034775808	1591034775808
REQUEST	479		Home	1591034775809	1591034775814	OK	 
REQUEST	424		IniciarSesion	1591034775830	1591034775835	OK	 
REQUEST	287		IniciadoSesion	1591034775391	1591034775837	OK	 
REQUEST	287		IniciadoSesion Redirect 1	1591034775838	1591034775842	OK	 
REQUEST	177		VerCursos	1591034775874	1591034775885	OK	 
REQUEST	69		MisCursosInscritos	1591034775889	1591034775900	OK	 
USER	InscribirCurso	480	START	1591034775911	1591034775911
REQUEST	480		Home	1591034775911	1591034775915	OK	 
REQUEST	288		IniciadoSesion	1591034775478	1591034775930	OK	 
REQUEST	288		IniciadoSesion Redirect 1	1591034775930	1591034775934	OK	 
REQUEST	178		VerCursos	1591034775933	1591034775943	OK	 
REQUEST	425		IniciarSesion	1591034775944	1591034775949	OK	 
REQUEST	70		MisCursosInscritos	1591034775981	1591034775992	OK	 
USER	InscribirCurso	481	START	1591034776003	1591034776003
REQUEST	481		Home	1591034776003	1591034776008	OK	 
REQUEST	426		IniciarSesion	1591034776018	1591034776024	OK	 
REQUEST	289		IniciadoSesion	1591034775570	1591034776024	OK	 
REQUEST	179		VerCursos	1591034776014	1591034776025	OK	 
REQUEST	289		IniciadoSesion Redirect 1	1591034776024	1591034776029	OK	 
REQUEST	71		MisCursosInscritos	1591034776062	1591034776073	OK	 
USER	InscribirCurso	482	START	1591034776088	1591034776088
REQUEST	482		Home	1591034776089	1591034776093	OK	 
REQUEST	180		VerCursos	1591034776100	1591034776111	OK	 
REQUEST	427		IniciarSesion	1591034776111	1591034776115	OK	 
REQUEST	290		IniciadoSesion	1591034775662	1591034776118	OK	 
REQUEST	290		IniciadoSesion Redirect 1	1591034776118	1591034776122	OK	 
REQUEST	72		MisCursosInscritos	1591034776143	1591034776156	OK	 
USER	InscribirCurso	483	START	1591034776180	1591034776180
REQUEST	483		Home	1591034776181	1591034776186	OK	 
REQUEST	291		IniciadoSesion	1591034775754	1591034776203	OK	 
REQUEST	291		IniciadoSesion Redirect 1	1591034776203	1591034776207	OK	 
REQUEST	428		IniciarSesion	1591034776202	1591034776207	OK	 
REQUEST	181		VerCursos	1591034776213	1591034776225	OK	 
REQUEST	73		MisCursosInscritos	1591034776228	1591034776240	OK	 
USER	InscribirCurso	484	START	1591034776272	1591034776272
REQUEST	484		Home	1591034776272	1591034776277	OK	 
REQUEST	429		IniciarSesion	1591034776288	1591034776293	OK	 
REQUEST	292		IniciadoSesion	1591034775841	1591034776302	OK	 
REQUEST	292		IniciadoSesion Redirect 1	1591034776302	1591034776307	OK	 
REQUEST	74		MisCursosInscritos	1591034776299	1591034776311	OK	 
REQUEST	182		VerCursos	1591034776321	1591034776333	OK	 
USER	InscribirCurso	485	START	1591034776359	1591034776359
REQUEST	485		Home	1591034776359	1591034776364	OK	 
REQUEST	430		IniciarSesion	1591034776381	1591034776386	OK	 
REQUEST	183		VerCursos	1591034776381	1591034776395	OK	 
REQUEST	293		IniciadoSesion	1591034775933	1591034776404	OK	 
REQUEST	293		IniciadoSesion Redirect 1	1591034776404	1591034776408	OK	 
REQUEST	75		MisCursosInscritos	1591034776409	1591034776421	OK	 
USER	InscribirCurso	486	START	1591034776453	1591034776453
REQUEST	486		Home	1591034776453	1591034776458	OK	 
REQUEST	431		IniciarSesion	1591034776468	1591034776473	OK	 
REQUEST	294		IniciadoSesion	1591034776029	1591034776498	OK	 
REQUEST	184		VerCursos	1591034776490	1591034776502	OK	 
REQUEST	76		MisCursosInscritos	1591034776490	1591034776503	OK	 
REQUEST	294		IniciadoSesion Redirect 1	1591034776498	1591034776503	OK	 
USER	InscribirCurso	487	START	1591034776540	1591034776540
REQUEST	487		Home	1591034776541	1591034776545	OK	 
REQUEST	432		IniciarSesion	1591034776562	1591034776567	OK	 
REQUEST	295		IniciadoSesion	1591034776122	1591034776592	OK	 
REQUEST	185		VerCursos	1591034776584	1591034776596	OK	 
REQUEST	295		IniciadoSesion Redirect 1	1591034776593	1591034776598	OK	 
REQUEST	77		MisCursosInscritos	1591034776588	1591034776605	OK	 
USER	InscribirCurso	488	START	1591034776634	1591034776634
REQUEST	488		Home	1591034776634	1591034776640	OK	 
REQUEST	433		IniciarSesion	1591034776649	1591034776654	OK	 
REQUEST	186		VerCursos	1591034776682	1591034776693	OK	 
REQUEST	296		IniciadoSesion	1591034776213	1591034776695	OK	 
REQUEST	296		IniciadoSesion Redirect 1	1591034776695	1591034776699	OK	 
REQUEST	78		MisCursosInscritos	1591034776704	1591034776715	OK	 
USER	InscribirCurso	489	START	1591034776719	1591034776719
REQUEST	489		Home	1591034776719	1591034776724	OK	 
REQUEST	187		VerCursos	1591034776719	1591034776731	OK	 
REQUEST	434		IniciarSesion	1591034776740	1591034776745	OK	 
REQUEST	79		MisCursosInscritos	1591034776771	1591034776784	OK	 
REQUEST	297		IniciadoSesion	1591034776299	1591034776785	OK	 
REQUEST	297		IniciadoSesion Redirect 1	1591034776785	1591034776789	OK	 
USER	InscribirCurso	490	START	1591034776810	1591034776810
REQUEST	490		Home	1591034776810	1591034776815	OK	 
REQUEST	435		IniciarSesion	1591034776832	1591034776836	OK	 
REQUEST	188		VerCursos	1591034776858	1591034776870	OK	 
REQUEST	80		MisCursosInscritos	1591034776858	1591034776871	OK	 
REQUEST	298		IniciadoSesion	1591034776396	1591034776876	OK	 
REQUEST	298		IniciadoSesion Redirect 1	1591034776876	1591034776880	OK	 
USER	InscribirCurso	491	START	1591034776903	1591034776903
REQUEST	491		Home	1591034776904	1591034776908	OK	 
REQUEST	436		IniciarSesion	1591034776919	1591034776924	OK	 
REQUEST	299		IniciadoSesion	1591034776464	1591034776940	OK	 
REQUEST	189		VerCursos	1591034776930	1591034776942	OK	 
REQUEST	299		IniciadoSesion Redirect 1	1591034776941	1591034776945	OK	 
REQUEST	81		MisCursosInscritos	1591034776964	1591034776975	OK	 
USER	InscribirCurso	492	START	1591034777001	1591034777001
REQUEST	492		Home	1591034777001	1591034777006	OK	 
REQUEST	437		IniciarSesion	1591034777012	1591034777017	OK	 
REQUEST	300		IniciadoSesion	1591034776562	1591034777044	OK	 
REQUEST	300		IniciadoSesion Redirect 1	1591034777044	1591034777048	OK	 
REQUEST	82		MisCursosInscritos	1591034777049	1591034777061	OK	 
REQUEST	190		VerCursos	1591034777071	1591034777081	OK	 
USER	InscribirCurso	493	START	1591034777093	1591034777093
REQUEST	493		Home	1591034777093	1591034777098	OK	 
REQUEST	301		IniciadoSesion	1591034776638	1591034777103	OK	 
REQUEST	301		IniciadoSesion Redirect 1	1591034777103	1591034777108	OK	 
REQUEST	438		IniciarSesion	1591034777104	1591034777109	OK	 
REQUEST	191		VerCursos	1591034777119	1591034777129	OK	 
REQUEST	83		MisCursosInscritos	1591034777141	1591034777152	OK	 
USER	InscribirCurso	494	START	1591034777178	1591034777178
REQUEST	494		Home	1591034777179	1591034777184	OK	 
REQUEST	439		IniciarSesion	1591034777200	1591034777205	OK	 
REQUEST	192		VerCursos	1591034777200	1591034777212	OK	 
REQUEST	302		IniciadoSesion	1591034776740	1591034777217	OK	 
REQUEST	302		IniciadoSesion Redirect 1	1591034777217	1591034777221	OK	 
REQUEST	84		MisCursosInscritos	1591034777234	1591034777246	OK	 
USER	InscribirCurso	495	START	1591034777270	1591034777270
REQUEST	495		Home	1591034777271	1591034777276	OK	 
REQUEST	303		IniciadoSesion	1591034776832	1591034777281	OK	 
REQUEST	303		IniciadoSesion Redirect 1	1591034777281	1591034777285	OK	 
REQUEST	440		IniciarSesion	1591034777292	1591034777297	OK	 
REQUEST	193		VerCursos	1591034777303	1591034777313	OK	 
REQUEST	85		MisCursosInscritos	1591034777329	1591034777343	OK	 
USER	InscribirCurso	496	START	1591034777362	1591034777362
REQUEST	496		Home	1591034777362	1591034777367	OK	 
REQUEST	304		IniciadoSesion	1591034776919	1591034777372	OK	 
REQUEST	304		IniciadoSesion Redirect 1	1591034777373	1591034777377	OK	 
REQUEST	441		IniciarSesion	1591034777384	1591034777389	OK	 
REQUEST	194		VerCursos	1591034777399	1591034777411	OK	 
REQUEST	86		MisCursosInscritos	1591034777432	1591034777445	OK	 
USER	InscribirCurso	497	START	1591034777454	1591034777454
REQUEST	497		Home	1591034777454	1591034777459	OK	 
REQUEST	442		IniciarSesion	1591034777469	1591034777474	OK	 
REQUEST	305		IniciadoSesion	1591034777012	1591034777475	OK	 
REQUEST	305		IniciadoSesion Redirect 1	1591034777476	1591034777480	OK	 
REQUEST	195		VerCursos	1591034777481	1591034777493	OK	 
REQUEST	87		MisCursosInscritos	1591034777492	1591034777505	OK	 
USER	InscribirCurso	498	START	1591034777542	1591034777542
REQUEST	498		Home	1591034777542	1591034777547	OK	 
REQUEST	443		IniciarSesion	1591034777558	1591034777564	OK	 
REQUEST	306		IniciadoSesion	1591034777104	1591034777565	OK	 
REQUEST	196		VerCursos	1591034777553	1591034777566	OK	 
REQUEST	306		IniciadoSesion Redirect 1	1591034777565	1591034777568	OK	 
REQUEST	88		MisCursosInscritos	1591034777602	1591034777613	OK	 
USER	InscribirCurso	499	START	1591034777628	1591034777628
REQUEST	499		Home	1591034777629	1591034777633	OK	 
REQUEST	307		IniciadoSesion	1591034777178	1591034777643	OK	 
REQUEST	307		IniciadoSesion Redirect 1	1591034777644	1591034777647	OK	 
REQUEST	444		IniciarSesion	1591034777649	1591034777654	OK	 
REQUEST	197		VerCursos	1591034777649	1591034777663	OK	 
REQUEST	89		MisCursosInscritos	1591034777704	1591034777715	OK	 
USER	InscribirCurso	500	START	1591034777719	1591034777719
REQUEST	500		Home	1591034777719	1591034777728	OK	 
REQUEST	445		IniciarSesion	1591034777741	1591034777746	OK	 
REQUEST	308		IniciadoSesion	1591034777292	1591034777750	OK	 
REQUEST	308		IniciadoSesion Redirect 1	1591034777750	1591034777754	OK	 
REQUEST	198		VerCursos	1591034777752	1591034777765	OK	 
REQUEST	90		MisCursosInscritos	1591034777792	1591034777806	OK	 
USER	InscribirCurso	501	START	1591034777814	1591034777814
REQUEST	501		Home	1591034777814	1591034777819	OK	 
REQUEST	309		IniciadoSesion	1591034777373	1591034777833	OK	 
REQUEST	309		IniciadoSesion Redirect 1	1591034777834	1591034777838	OK	 
REQUEST	446		IniciarSesion	1591034777840	1591034777845	OK	 
REQUEST	199		VerCursos	1591034777840	1591034777852	OK	 
REQUEST	91		MisCursosInscritos	1591034777884	1591034777895	OK	 
USER	InscribirCurso	502	START	1591034777899	1591034777899
REQUEST	502		Home	1591034777899	1591034777904	OK	 
REQUEST	200		VerCursos	1591034777899	1591034777910	OK	 
REQUEST	447		IniciarSesion	1591034777921	1591034777925	OK	 
REQUEST	310		IniciadoSesion	1591034777469	1591034777927	OK	 
REQUEST	310		IniciadoSesion Redirect 1	1591034777927	1591034777930	OK	 
REQUEST	92		MisCursosInscritos	1591034777969	1591034777980	OK	 
USER	InscribirCurso	503	START	1591034777990	1591034777990
REQUEST	503		Home	1591034777991	1591034777996	OK	 
REQUEST	311		IniciadoSesion	1591034777569	1591034778008	OK	 
REQUEST	311		IniciadoSesion Redirect 1	1591034778008	1591034778011	OK	 
REQUEST	448		IniciarSesion	1591034778012	1591034778017	OK	 
REQUEST	201		VerCursos	1591034778012	1591034778024	OK	 
REQUEST	93		MisCursosInscritos	1591034778050	1591034778061	OK	 
USER	InscribirCurso	504	START	1591034778083	1591034778083
REQUEST	504		Home	1591034778083	1591034778088	OK	 
REQUEST	449		IniciarSesion	1591034778098	1591034778104	OK	 
REQUEST	202		VerCursos	1591034778098	1591034778111	OK	 
REQUEST	312		IniciadoSesion	1591034777661	1591034778128	OK	 
REQUEST	312		IniciadoSesion Redirect 1	1591034778128	1591034778133	OK	 
REQUEST	94		MisCursosInscritos	1591034778131	1591034778143	OK	 
USER	InscribirCurso	505	START	1591034778168	1591034778168
REQUEST	505		Home	1591034778169	1591034778174	OK	 
REQUEST	203		VerCursos	1591034778180	1591034778193	OK	 
REQUEST	313		IniciadoSesion	1591034777752	1591034778208	OK	 
REQUEST	450		IniciarSesion	1591034778204	1591034778209	OK	 
REQUEST	313		IniciadoSesion Redirect 1	1591034778208	1591034778212	OK	 
REQUEST	95		MisCursosInscritos	1591034778233	1591034778245	OK	 
REQUEST	204		VerCursos	1591034778248	1591034778259	OK	 
USER	InscribirCurso	506	START	1591034778269	1591034778269
REQUEST	506		Home	1591034778269	1591034778274	OK	 
REQUEST	451		IniciarSesion	1591034778291	1591034778295	OK	 
REQUEST	314		IniciadoSesion	1591034777840	1591034778308	OK	 
REQUEST	314		IniciadoSesion Redirect 1	1591034778309	1591034778312	OK	 
REQUEST	205		VerCursos	1591034778339	1591034778351	OK	 
REQUEST	96		MisCursosInscritos	1591034778339	1591034778351	OK	 
USER	InscribirCurso	507	START	1591034778361	1591034778361
REQUEST	507		Home	1591034778362	1591034778367	OK	 
REQUEST	315		IniciadoSesion	1591034777932	1591034778388	OK	 
REQUEST	452		IniciarSesion	1591034778383	1591034778390	OK	 
REQUEST	315		IniciadoSesion Redirect 1	1591034778388	1591034778392	OK	 
REQUEST	97		MisCursosInscritos	1591034778420	1591034778432	OK	 
USER	InscribirCurso	508	START	1591034778442	1591034778442
REQUEST	508		Home	1591034778442	1591034778448	OK	 
REQUEST	453		IniciarSesion	1591034778468	1591034778473	OK	 
REQUEST	316		IniciadoSesion	1591034778023	1591034778474	OK	 
REQUEST	206		VerCursos	1591034778464	1591034778477	OK	 
REQUEST	316		IniciadoSesion Redirect 1	1591034778474	1591034778478	OK	 
USER	InscribirCurso	509	START	1591034778534	1591034778534
REQUEST	509		Home	1591034778535	1591034778542	OK	 
REQUEST	207		VerCursos	1591034778534	1591034778547	OK	 
REQUEST	98		MisCursosInscritos	1591034778549	1591034778560	OK	 
REQUEST	454		IniciarSesion	1591034778560	1591034778565	OK	 
REQUEST	317		IniciadoSesion	1591034778098	1591034778565	OK	 
REQUEST	317		IniciadoSesion Redirect 1	1591034778565	1591034778569	OK	 
REQUEST	208		VerCursos	1591034778619	1591034778632	OK	 
REQUEST	99		MisCursosInscritos	1591034778630	1591034778641	OK	 
REQUEST	318		IniciadoSesion	1591034778204	1591034778647	OK	 
REQUEST	318		IniciadoSesion Redirect 1	1591034778647	1591034778651	OK	 
REQUEST	455		IniciarSesion	1591034778652	1591034778657	OK	 
REQUEST	209		VerCursos	1591034778724	1591034778739	OK	 
REQUEST	100		MisCursosInscritos	1591034778724	1591034778742	OK	 
REQUEST	456		IniciarSesion	1591034778743	1591034778753	OK	 
REQUEST	319		IniciadoSesion	1591034778280	1591034778757	OK	 
REQUEST	319		IniciadoSesion Redirect 1	1591034778757	1591034778766	OK	 
USER	InscribirCurso	510	START	1591034778619	1591034778619
USER	InscribirCurso	511	START	1591034778710	1591034778710
REQUEST	511		Home	1591034778774	1591034778784	OK	 
REQUEST	510		Home	1591034778774	1591034778785	OK	 
REQUEST	210		VerCursos	1591034778779	1591034778793	OK	 
USER	InscribirCurso	512	START	1591034778798	1591034778798
REQUEST	512		Home	1591034778800	1591034778810	OK	 
REQUEST	101		MisCursosInscritos	1591034778803	1591034778819	OK	 
REQUEST	457		IniciarSesion	1591034778832	1591034778836	OK	 
USER	InscribirCurso	513	START	1591034778891	1591034778891
REQUEST	513		Home	1591034778891	1591034778896	OK	 
REQUEST	320		IniciadoSesion	1591034778398	1591034778900	OK	 
REQUEST	320		IniciadoSesion Redirect 1	1591034778900	1591034778905	OK	 
REQUEST	211		VerCursos	1591034778902	1591034778914	OK	 
REQUEST	102		MisCursosInscritos	1591034778902	1591034778914	OK	 
REQUEST	458		IniciarSesion	1591034778924	1591034778929	OK	 
REQUEST	321		IniciadoSesion	1591034778479	1591034778930	OK	 
REQUEST	321		IniciadoSesion Redirect 1	1591034778930	1591034778933	OK	 
REQUEST	103		MisCursosInscritos	1591034778961	1591034778973	OK	 
USER	InscribirCurso	514	START	1591034778983	1591034778983
REQUEST	514		Home	1591034778983	1591034778988	OK	 
REQUEST	459		IniciarSesion	1591034779009	1591034779013	OK	 
REQUEST	212		VerCursos	1591034779020	1591034779031	OK	 
REQUEST	322		IniciadoSesion	1591034778571	1591034779050	OK	 
REQUEST	322		IniciadoSesion Redirect 1	1591034779050	1591034779053	OK	 
REQUEST	104		MisCursosInscritos	1591034779064	1591034779075	OK	 
USER	InscribirCurso	515	START	1591034779078	1591034779078
REQUEST	515		Home	1591034779079	1591034779084	OK	 
REQUEST	460		IniciarSesion	1591034779100	1591034779104	OK	 
REQUEST	213		VerCursos	1591034779111	1591034779123	OK	 
REQUEST	323		IniciadoSesion	1591034778663	1591034779126	OK	 
REQUEST	323		IniciadoSesion Redirect 1	1591034779126	1591034779130	OK	 
REQUEST	105		MisCursosInscritos	1591034779133	1591034779145	OK	 
USER	InscribirCurso	516	START	1591034779170	1591034779170
REQUEST	516		Home	1591034779171	1591034779175	OK	 
REQUEST	324		IniciadoSesion	1591034778751	1591034779205	OK	 
REQUEST	461		IniciarSesion	1591034779203	1591034779209	OK	 
REQUEST	324		IniciadoSesion Redirect 1	1591034779205	1591034779209	OK	 
REQUEST	106		MisCursosInscritos	1591034779229	1591034779241	OK	 
REQUEST	214		VerCursos	1591034779251	1591034779262	OK	 
USER	InscribirCurso	517	START	1591034779262	1591034779262
REQUEST	517		Home	1591034779262	1591034779267	OK	 
REQUEST	462		IniciarSesion	1591034779284	1591034779289	OK	 
REQUEST	325		IniciadoSesion	1591034778843	1591034779302	OK	 
REQUEST	325		IniciadoSesion Redirect 1	1591034779302	1591034779305	OK	 
REQUEST	107		MisCursosInscritos	1591034779321	1591034779332	OK	 
USER	InscribirCurso	518	START	1591034779354	1591034779354
REQUEST	518		Home	1591034779354	1591034779359	OK	 
REQUEST	215		VerCursos	1591034779354	1591034779366	OK	 
REQUEST	326		IniciadoSesion	1591034778928	1591034779375	OK	 
REQUEST	326		IniciadoSesion Redirect 1	1591034779376	1591034779379	OK	 
REQUEST	463		IniciarSesion	1591034779380	1591034779384	OK	 
REQUEST	108		MisCursosInscritos	1591034779413	1591034779425	OK	 
USER	InscribirCurso	519	START	1591034779428	1591034779428
REQUEST	519		Home	1591034779429	1591034779434	OK	 
REQUEST	216		VerCursos	1591034779450	1591034779460	OK	 
REQUEST	464		IniciarSesion	1591034779472	1591034779475	OK	 
REQUEST	327		IniciadoSesion	1591034779020	1591034779483	OK	 
REQUEST	327		IniciadoSesion Redirect 1	1591034779484	1591034779489	OK	 
